Author,Review URL,Description,Rating,Restaurant Name,Restaurant URL
Nirali Mehta,https://www.zoma.to/vRgzENz,too spicy,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Bhumika Thaker,https://www.zoma.to/gBvyqaK,Good,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Pratyush,https://www.zoma.to/nkpAzlQ,should send napkins atleast,4,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Nidhi Maniar,https://www.zoma.to/vRZlqlz,Ordered Mexican mayo sandwich. It was just mayo and bread without any veggies,3,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Gujju Thegreat,https://www.zoma.to/RKEbxYQ,thank you for extra oregano 😄😄😄,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Dipti,https://www.zoma.to/PwlxOkz,good service,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Shehza TabassumShaikh,https://www.zoma.to/NbGGBQP,i love it,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Bharat Sharma,https://www.zoma.to/nkyoxzK,nice taste but too spicy 🥵,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Shilpa Sancheti,https://www.zoma.to/rElNBOy,the paneer tandoori sandwich was too overloaded with sauce but it was very 😋😋,4,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Ismail Memon,https://www.zoma.to/AAwdBno,taste can be better,3,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Krutika,https://www.zoma.to/aqYaNDR,good,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Jay Gavle,https://www.zoma.to/XLMAldL,❤️,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Mansi Daiya,https://www.zoma.to/GNpGZka,don't grill,4,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Liyakat Shaikh,https://www.zoma.to/YARRxze,all very good,5,"Reviews of Shakti - The Sandwich Shop, Mani Nagar, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/shakti-the-sandwich-shop-mani-nagar
Aditi,https://www.zoma.to/GNzeMpa,coke was not packed tightly,3,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Harish Karia,https://www.zoma.to/OxvZOyK,good taste,5,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Anand Thakkar,https://www.zoma.to/LPGDMQx,"Please make Burger buns is fresh, Every thing is good",4,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Ashish Trambadia,https://www.zoma.to/xEOBanl,McDonald's handling charges are a bit on higher side,4,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Pri,https://www.zoma.to/rEloBmy,the mcflurry quantity was very less and the fries too. extremely disappointed. need to increase the quantity,4,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Neha Doshi,https://www.zoma.to/pRYpQRg,receptive towards requests,5,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Vinesh,https://www.zoma.to/oRYkYrd,Sorry to say but The Food was cold 😔 <br/>I was tracking driver... after picking a food he came to me straight...,5,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Dhaval Talsaniya,https://www.zoma.to/AADDaXP,wonderful test 🤞,5,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
MAYANK MANDALIYA,https://www.zoma.to/aqldQvy,delivery in 13 minutes 😍,5,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Akash Trivedi,https://www.zoma.to/pRbaPmR,the burgers were too dry to eat. fried was all soggy,3,"Reviews of McDonald's, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mcdonalds-satellite
Manan Kaji,https://www.zoma.to/LPnBmnN,"It is too sweet and sugary, need to keep that a little mild sweet. No taste of Swiss Coco",3,"Reviews of Santushti Shakes, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/santushti-bodakdev
Mayank Kothari,https://www.zoma.to/gBeRMlN,packaging was not done properly,3,"Reviews of Santushti Shakes, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/santushti-bodakdev
Samarth,https://www.zoma.to/OxzlROn,The cake was so so delicious. Everyone loved it so much and thank-you so much for your kind support.,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Parth Sharma,https://www.zoma.to/pRLpZww,The packaging was really bad and we received the pie upside down and the pie was very small for the price . Taste was very good of the pie,4,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Rashika,https://www.zoma.to/vRPdZRL,food was worth 🤤,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Rajeshwari Jobanputra,https://www.zoma.to/eAYAbOr,"Lovely ambience, what a perfect spot to start your day with. Mocha cappuccino was crafted to perfection! Mushroom pesto croissant was too good, it would’ve been better if they went a little easy on olive oil; loved it otherwise.",5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Diya Jadeja,https://www.zoma.to/GNRlYKK,They have the most amazing breakfast menu♥️ loveeddd everything i ordered. Really cozy ambience. Strawberry cream cheese bruschetta is a must try 🤌🏻,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Isha Solanki,https://www.zoma.to/OxyMlPb,the pesto mushroom sandwhich and paneer puff were 10/10<br/>the chocolate strawberry pastry was fresh and tasty. service could be faster,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Riya Patalia,https://www.zoma.to/aqpolmz,amazing vibes and desserts ❤️,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Ria Joshi,https://www.zoma.to/vRAaNgg,nutella toast is a must try,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Pooja Rawat,https://www.zoma.to/NbdzQXX,One of the best tarts I have had. It was so creamy and tasty. We loved it!!!,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Jesal Vaghela,https://www.zoma.to/OxALZzM,"whenever you visit cocoa drama , please ask chef bhakti toh make strawberry french toast, it was truly the best 💖",5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Lipi Khandhar,https://www.zoma.to/lwyaQGo,"This place has its character like that home bake feeling, cozy comfortable <br/>The food is absolutely delicious.<br/>Super creative & incredible choices from the menu. I highly recommend this to have good time & for a treat to special one",5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Aditi,https://www.zoma.to/oRyKXyD,"Kushali had a beautiful, beautiful place in the midst of Ahmedabad and the moment you enter you are taken over by the mouth watering scent of vanilla and cocoa that makes you not wanna leave. the selection of cakes and cupcakes is amazing and the fact that they have gluten free offerings is an added bonus. Would love to visit again whenever I am in Ahemdabad!",5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Ankita,https://www.zoma.to/xEaMDQq,winter evening perfect warm dessert. strawberry French toast. chef bhakti..its dessert made with love.,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Pranjal Ekke,https://www.zoma.to/GNXMPYo,The sea salt caramel tart and strawberry french toast was exceptional. I would definitely recommend it.,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Hridayesh,https://www.zoma.to/XLkLLnO,The cafe is our go to place for good coffee. Do try chocolate cookies.,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Brijesh,https://www.zoma.to/mbyrxMa,one of the best place if you love cakes...,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Freya Javeri,https://www.zoma.to/kDrAxyN,It would be good if there were options for cheesecake and French toast that are not eggless.,4,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Rohit Parmar,https://www.zoma.to/AABALql,Amazing choco caramel cupcake 🧁 😋,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Mahek Joshi,https://www.zoma.to/NbnbKgO,The cupcakes & Macrons are yum & delicious,4,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Roma Patel,https://www.zoma.to/ybwDRRv,It’s very delicious and yammyy,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Rahi Shah,https://www.zoma.to/vRwQZow,"cupcakes to cheesecakes to brownies to tarts to fudge....every thing is just so delicious <br/>and the people here are so awesome <br/>personal favorites: strawberry tart, all the cheesecakes",5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Sakshi Naik,https://www.zoma.to/AAlglGM,The cupcake and pastrys are amazing. The service is too good and Bhakti makes the place extra homely!,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Riya Patel,https://www.zoma.to/LPRZzLX,I really like the cupcakes at the shop. Their service with Lalit & Bhakti is amazing!,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Bunny,https://www.zoma.to/PwRLXed,"Icecream croissant here is always a delight, Surely my go-to dessert place! Bhakti’s politeness while serving makes the experience better!",5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Farida Karanjia,https://www.zoma.to/BZnPOEr,"Cafe Review: Cocoa Dhama, Ahmedabad<br/><br/>Nestled in the vibrant streets of Ahmedabad, Cocoa Dhama is a delightful haven for anyone who appreciates good food, a cozy ambiance, and a touch of indulgence. This cafe perfectly balances a laid-back vibe with an elegant design, making it ideal for casual hangouts or even productive solo time.<br/><br/>Ambiance:<br/>Cocoa Dhama greets you with a warm, welcoming atmosphere. The interiors are a blend of earthy tones and quirky decor elements, complemented by soft lighting that creates a relaxed yet sophisticated environment. The seating is comfortable, with options for cozy corners or more open spaces if you’re with a group. An added bonus is their outdoor seating area, perfect for enjoying Ahmedabad’s breezy evenings.<br/><br/>Menu Highlights:<br/>The menu is an eclectic mix of comforting classics and innovative offerings, but the standout feature is their focus on cocoa-inspired dishes. Their Hot Chocolate is a must-try, rich and creamy, striking the perfect balance of sweetness and depth. The Cocoa Chilli Brownie is another star—a sweet treat with a spicy kick that leaves you pleasantly surprised.<br/><br/>For savory lovers, the Cheesy Pull-Apart Garlic Bread and the Spaghetti Aglio e Olio are crowd favorites. They also cater to health-conscious diners with refreshing salads and smoothies that don’t compromise on taste.<br/><br/>Service:<br/>The staff at Cocoa Dhama are attentive and friendly, always ready to offer recommendations or customize orders to suit your preferences. Despite being a popular spot, the service is prompt, ensuring a seamless dining experience.<br/><br/>Vibe:<br/>What makes Cocoa Dhama truly stand out is its vibe. Whether you’re catching up with friends, indulging in a quiet cocoa moment, or even working remotely, this cafe feels like the perfect escape from the hustle of the city.<br/><br/>Final Verdict:<br/>Cocoa Dhama is more than just a cafe; it’s an experience. From their delectable cocoa-infused menu to their charming ambiance, it’s a must-visit spot in Ahmedabad. Be it for a quick coffee break or a leisurely meal, this cafe delivers on all fronts. Definitely a place to bookmark for your next outing!",5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Sachin Shah,https://www.zoma.to/RKDxvGY,"Jheel, Very nice varieties of cHocolates and Cookies. Smart packaging too !!",4,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Bhavik Zala,https://www.zoma.to/GNKLekZ,"The ambience is too good,I often come here the vibes feel like a Paris cafés .",4,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
MAGICIAN RAJA,https://www.zoma.to/wbDgerl,Best Service and best quality provided staff is very nice and professional,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Atik Shah,https://www.zoma.to/PwDvYla,Amazing hospitality by bhakti! And best cupcake ever 🙌🏻✨,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Neiv Patel,https://www.zoma.to/ZRlzoal,we just love amazing stuff at cacao drama especially the macaroons by bhakti  .,5,"Reviews of Cocoa Drama, Vastrapur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/cocoa-drama-vastrapur
Jwelly Shah,https://www.zoma.to/AArmzRY,Mocha tower was old and truffle was little hard,4,"Reviews of Dangee Dums Yums, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/dangee-dums-1-ambavadi
Neha,https://www.zoma.to/RKmdKdm,It was tasting more like chocolate cake than truffle cake,3,"Reviews of Dangee Dums Yums, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/dangee-dums-1-ambavadi
Aashman Vyas,https://www.zoma.to/QqZkGRZ,I requested you write happy anniversary on the cake but you sent the cake without any message!,4,"Reviews of Dangee Dums Yums, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/dangee-dums-1-ambavadi
Riddhi Thakkar,https://www.zoma.to/aqgZQYQ,awesome test,5,"Reviews of Dangee Dums Yums, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/dangee-dums-1-ambavadi
Ajit Nair,https://www.zoma.to/ELAyRnd,paneer puff was soggy and not even warm,3,"Reviews of Dangee Dums Yums, Ambavadi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/dangee-dums-1-ambavadi
